Date,EM_SCB,EM_SCE,EM_TSM,EM_VAL,G_RE,IN_SCB,IN_SCE,IN_SCV,IN_VAL,US_1Y,US_2Y,US_3G,US_5Y,US_LCB,US_LCG,US_LCV,US_MIC,US_NQ,US_SCB,US_SCE,US_SCG,US_SCV,US_SP,US_TSM,USC
1957-02-28,1520.81861,1405.26355,1255.59394,1240.47217,1421.40992,1520.81861,1147.34612,1240.47217,983.31941,129.34813,211.03099,211.03099,211.03099,938.93162,496.05113,963.74151,1472.24442,1303.27328,1520.81861,1167.52017,1067.96608,1240.47217,1204.45923,1021.79731,1041.60691
1957-03-31,1554.65367,1436.56317,1283.09176,1261.86809,1449.48002,1554.65367,1173.46456,1261.86809,992.80245,129.63412,211.37701,211.37701,211.37701,960.8744,511.97009,984.51262,1503.99927,1314.48143,1554.65367,1194.15623,1091.59162,1261.86809,1230.3527,1045.78667,1065.37691
1957-04-30,1590.43249,1469.38437,1317.75632,1282.55136,1478.0384,1590.43249,1212.37732,1282.55136,1085.28538,129.94757,209.20969,209.20969,209.20969,1006.68863,549.13574,1015.05106,1533.18347,1319.47646,1590.43249,1233.81485,1116.60872,1282.55136,1278.04978,1092.99687,1105.63558
1957-05-31,1623.03728,1499.31602,1345.39886,1299.13938,1502.74691,1623.03728,1247.69448,1299.13938,1142.33272,130.26673,208.82614,208.82614,208.82614,1045.79811,573.32822,1036.82733,1558.59689,1377.53342,1623.03728,1269.81819,1149.23714,1299.13938,1333.93251,1133.60205,1140.39238
1957-06-30,1611.8909,1488.47387,1333.42811,1292.41134,1493.69553,1611.8909,1236.03358,1292.41134,1172.91752,130.56764,206.58265,206.58265,206.58265,1040.36263,584.20998,1025.49741,1552.08619,1372.02329,1611.8909,1258.01401,1150.46223,1292.41134,1334.49542,1127.58103,1131.15809
1957-07-31,1620.61705,1496.95197,1338.95687,1300.55937,1502.44719,1620.61705,1243.32015,1300.55937,1175.24397,130.94041,206.24523,206.24523,206.24523,1051.06539,592.31081,1028.44975,1559.80891,1385.46912,1620.61705,1265.49306,1144.25548,1300.55937,1351.9613,1138.59462,1139.41073
1957-08-31,1538.14901,1421.47282,1279.17309,1228.8569,1422.80333,1538.14901,1182.78111,1228.8569,1135.42819,131.25729,208.47034,208.47034,208.47034,1000.39901,552.41581,988.94472,1486.95026,1307.05156,1538.14901,1203.93767,1088.08513,1228.8569,1283.67238,1083.63325,1083.54241
1957-09-30,1456.13631,1344.80817,1210.27752,1162.87783,1346.67588,1456.13631,1116.89497,1162.87783,1011.45359,131.58123,208.49425,208.49425,208.49425,942.63528,517.68323,935.1463,1407.26625,1213.07456,1456.13631,1136.9332,1011.02585,1162.87783,1206.45949,1021.6376,1022.449
1957-10-31,1358.76029,1255.80653,1140.69424,1063.60642,1244.16699,1358.76029,1062.03573,1063.60642,923.61612,131.94926,209.35901,209.35901,209.35901,907.06386,501.32267,890.15225,1303.8645,1114.81552,1358.76029,1081.14658,928.94268,1063.60642,1170.05578,980.73068,975.01301
1957-11-30,1389.98794,1277.79801,1158.03955,1083.90074,1270.33377,1389.98794,1085.3455,1083.90074,955.52076,132.30117,217.61816,217.61816,217.61816,930.31825,529.42702,896.76553,1320.2539,1140.45627,1389.98794,1104.92986,958.92245,1083.90074,1197.12736,1005.75775,997.27678
1957-12-31,1322.65219,1211.92898,1103.13336,1010.97514,1196.82964,1322.65219,1039.65008,1010.97514,914.0514,132.60427,222.27882,222.27882,222.27882,897.09024,508.60726,855.17113,1253.44164,1076.02049,1322.65219,1058.46514,916.03656,1010.97514,1149.78217,968.99478,956.21174
1958-01-31,1464.01035,1340.7451,1200.92514,1150.10802,1343.14041,1464.01035,1115.05411,1150.10802,935.91513,132.95793,223.00115,223.00115,223.00115,936.00367,524.16509,915.39522,1395.60818,1197.71841,1464.01035,1135.28671,1027.60066,1150.10802,1200.96012,1016.65496,1018.23921
1958-02-28,1453.24309,1326.19361,1186.29647,1140.70884,1332.7129,1453.24309,1102.75711,1140.70884,891.7508,133.10511,226.06177,226.06177,226.06177,921.73538,507.88811,899.82645,1385.28755,1179.15378,1453.24309,1122.82335,1010.68738,1140.70884,1183.96774,1002.16012,1004.85469
1958-03-31,1503.65535,1370.28825,1225.22009,1180.86052,1379.28347,1503.65535,1140.43644,1180.86052,940.58548,133.21745,227.22613,227.22613,227.22613,952.33423,515.94192,927.6604,1436.84094,1239.05479,1503.65535,1161.24446,1060.67799,1180.86052,1222.81491,1035.78998,1039.18578
1958-04-30,1540.79005,1406.79844,1258.42183,1229.42428,1424.67708,1540.79005,1174.11242,1229.42428,952.9869,133.31231,228.37469,228.37469,228.37469,983.23284,522.91061,955.02722,1479.29658,1274.36785,1540.79005,1195.59294,1095.56369,1229.42428,1264.05923,1068.6965,1070.54159
1958-05-31,1610.10538,1463.9988,1305.51641,1286.17693,1489.60592,1610.10538,1211.72454,1286.17693,959.83221,133.44468,229.71974,229.71974,229.71974,1004.66254,529.21475,983.54451,1544.28215,1335.91982,1610.10538,1233.95296,1167.17302,1286.17693,1290.83074,1094.3835,1101.45288
1958-06-30,1655.79288,1505.90159,1343.73181,1323.50239,1532.35459,1655.79288,1246.871,1323.50239,982.04094,133.47097,228.13621,228.13621,228.13621,1034.47339,549.54159,1013.21708,1590.1608,1375.46304,1655.79288,1269.80585,1189.8652,1323.50239,1326.84104,1126.88557,1134.12484
1958-07-31,1748.7832,1592.44616,1407.38526,1429.33033,1636.64749,1748.7832,1308.58791,1429.33033,1030.85824,133.54705,226.04116,226.04116,226.04116,1079.21139,579.16849,1052.3077,1673.53814,1424.42953,1748.7832,1332.72147,1240.04777,1429.33033,1386.37905,1177.08968,1188.70832
1958-08-31,1807.28323,1642.74398,1446.70667,1471.93223,1688.41248,1807.28323,1340.89501,1471.93223,1082.32885,133.59353,217.96169,217.96169,217.96169,1098.36347,592.39858,1075.90763,1731.77992,1489.6684,1807.28323,1365.69104,1294.06053,1471.93223,1410.76269,1199.92798,1215.37108
1958-09-30,1905.29009,1738.92531,1522.14908,1598.70572,1806.90197,1905.29009,1408.31654,1598.70572,1144.75269,133.83453,217.57081,217.57081,217.57081,1150.98922,614.70086,1129.77461,1832.40407,1555.95865,1905.29009,1434.42761,1365.29209,1598.70572,1481.37418,1258.24516,1275.7138
1958-10-31,1973.94425,1796.51223,1566.15375,1654.03542,1870.72401,1973.94425,1450.54766,1654.03542,1218.68124,134.0674,217.59489,217.59489,217.59489,1180.93291,629.32737,1154.38753,1899.4226,1642.78114,1973.94425,1477.51344,1460.15668,1654.03542,1521.32388,1292.30462,1312.08955
1958-11-30,2056.70701,1865.12408,1617.41812,1719.5381,1946.98347,2056.70701,1499.97238,1719.5381,1241.9221,134.19999,220.44205,220.44205,220.44205,1216.15156,652.35488,1181.55915,1992.96002,1794.08128,2056.70701,1527.93085,1572.27919,1719.5381,1564.5949,1332.57043,1355.52956
1958-12-31,2127.67082,1938.69094,1702.03334,1783.02463,2016.51442,2127.67082,1569.80462,1783.02463,1350.14936,134.48705,219.06355,219.06355,219.06355,1283.79001,712.09499,1264.41763,2066.84057,1857.05353,2127.67082,1599.14112,1615.52158,1783.02463,1648.36956,1404.08887,1420.19019
1959-01-31,2223.87454,2024.79065,1767.5855,1876.29064,2114.84296,2223.87454,1606.57455,1876.29064,1352.94339,134.74943,218.7408,218.7408,218.7408,1290.53855,704.47807,1304.64197,2180.56232,1910.90809,2223.87454,1636.67816,1687.64978,1876.29064,1657.02845,1416.83513,1446.21819
1959-02-28,2299.29747,2084.22032,1812.84373,1914.73259,2172.37025,2299.29747,1634.56893,1914.73259,1395.56768,134.98956,221.06091,221.06091,221.06091,1301.84641,734.78696,1327.20445,2246.2176,1952.75697,2299.29747,1665.27892,1728.35251,1914.73259,1665.10149,1432.90573,1467.9812
1959-03-31,2327.92762,2099.99677,1823.22616,1931.42034,2195.36168,2327.92762,1643.51337,1931.42034,1420.34003,135.26993,220.20909,220.20909,220.20909,1307.20712,749.65486,1325.8807,2282.09918,2009.77748,2327.92762,1674.47467,1756.07529,1931.42034,1668.40671,1440.44099,1476.23309
1959-04-30,2401.40808,2166.15394,1879.4147,1979.17023,2257.14732,2401.40808,1697.11283,1979.17023,1497.00114,135.52572,219.03244,219.03244,219.03244,1358.69962,807.84946,1365.75211,2340.21319,2030.47818,2401.40808,1729.16759,1822.5603,1979.17023,1735.51671,1496.27344,1527.07096
1959-05-31,2417.24382,2187.05366,1896.80287,2017.94431,2286.69952,2417.24382,1718.08283,2017.94431,1565.66325,135.80884,218.98133,218.98133,218.98133,1387.43718,844.96564,1382.01747,2351.62496,2022.35627,2417.24382,1750.62013,1797.02987,2017.94431,1777.10316,1525.96968,1551.60243
1959-06-30,2436.94426,2205.75825,1905.1322,2041.11353,2309.14525,2436.94426,1726.54555,2041.11353,1580.71912,136.12799,217.27255,217.27255,217.27255,1386.31106,837.92907,1382.89165,2365.11892,2047.83796,2436.94426,1759.33064,1827.94598,2041.11353,1773.16687,1526.27266,1555.60358
1959-07-31,2516.1882,2278.75881,1959.97136,2114.34562,2388.11368,2516.1882,1777.59602,2114.34562,1604.16811,136.45783,217.97405,217.97405,217.97405,1434.0259,866.82708,1417.5361,2438.50612,2088.79472,2516.1882,1811.43847,1866.65822,2114.34562,1837.45836,1578.30694,1605.01784
1959-08-31,2484.73392,2248.80257,1936.17757,2080.32551,2353.97452,2484.73392,1751.16755,2080.32551,1821.43304,136.69813,216.24261,216.24261,216.24261,1417.25612,845.27026,1400.83898,2400.87164,2038.24589,2484.73392,1784.59742,1831.13571,2080.32551,1818.63176,1559.6472,1582.63888
1959-09-30,2376.05189,2151.47452,1855.24897,1997.86678,2255.84047,2376.05189,1671.9559,1997.86678,1776.95388,137.10617,216.63675,216.63675,216.63675,1353.38325,807.5422,1345.00665,2297.9498,1932.66475,2376.05189,1703.96284,1732.01084,1997.86678,1738.07547,1489.53225,1509.9129
1959-10-31,2437.01378,2193.24047,1888.91556,1998.83063,2285.32345,2437.01378,1703.91863,1998.83063,2169.20007,137.50584,220.37041,220.37041,220.37041,1372.87419,829.29289,1359.31286,2353.64556,2018.66833,2437.01378,1736.62264,1799.4207,1998.83063,1760.38193,1512.5489,1535.41527
1959-11-30,2474.85665,2215.62317,1895.5159,2021.0555,2315.77232,2474.85665,1723.43013,2021.0555,2249.38845,137.84328,218.31583,218.31583,218.31583,1398.55242,887.39171,1347.70449,2399.07435,2098.20386,2474.85665,1756.59548,1869.26342,2021.0555,1793.12855,1540.49803,1557.67215
1959-12-31,2531.95309,2267.85511,1947.39977,2046.64846,2357.14796,2531.95309,1764.78942,2046.64846,2453.28658,138.2914,217.85882,217.85882,217.85882,1438.84003,912.18522,1390.3906,2456.40045,2171.43118,2531.95309,1798.8385,1931.60335,2046.64846,1845.43411,1583.80618,1596.9277
1960-01-31,2423.18115,2171.56181,1857.70428,1978.29775,2267.15663,2423.18115,1667.99347,1978.29775,2395.32786,138.73643,221.18698,221.18698,221.18698,1339.43861,828.90826,1322.04107,2367.45712,2050.26532,2423.18115,1700.26495,1819.7133,1978.29775,1716.32385,1478.36782,1500.69372
1960-02-29,2443.11522,2185.86513,1869.97281,1974.77884,2274.46554,2443.11522,1684.22241,1974.77884,2367.37383,139.11976,222.74561,222.74561,222.74561,1359.77394,856.78181,1328.6273,2397.91663,2111.97831,2443.11522,1716.8929,1857.4214,1974.77884,1741.63276,1499.75199,1515.64382
1960-03-31,2373.79704,2116.14633,1821.3698,1889.09206,2192.85382,2373.79704,1648.11331,1889.09206,2340.10729,139.58845,229.2134,229.2134,229.2134,1344.44558,860.2377,1297.25878,2324.0632,2060.02364,2373.79704,1680.16919,1813.89273,1889.09206,1720.21938,1480.40909,1486.74949
1960-04-30,2317.8338,2061.20043,1778.17888,1818.94908,2126.29419,2317.8338,1616.28799,1818.94908,2385.78256,139.84585,227.71129,227.71129,227.71129,1324.6858,853.04915,1266.31729,2272.68237,2022.1192,2317.8338,1647.80889,1814.7906,1818.94908,1692.55482,1457.57222,1459.69669
1960-05-31,2380.89107,2101.63447,1801.63673,1842.18904,2168.80078,2380.89107,1653.12201,1842.18904,2441.09405,140.21462,228.39685,228.39685,228.39685,1368.92999,922.5581,1265.27748,2336.12081,2110.48581,2380.89107,1685.44363,1910.94547,1842.18904,1747.65594,1505.59472,1496.79523
1960-06-30,2435.27819,2147.25287,1837.15488,1874.19942,2212.41477,2435.27819,1689.21973,1874.19942,2527.17671,140.53529,233.31827,233.31827,233.31827,1400.63899,941.07935,1286.26283,2379.50625,2198.07098,2435.27819,1722.3314,1955.71701,1874.19942,1784.59439,1540.66695,1530.89796
1960-07-31,2384.10233,2106.77936,1816.13573,1839.06434,2168.43075,2384.10233,1660.53059,1839.06434,2424.25692,140.70815,239.51723,239.51723,239.51723,1369.39932,899.12038,1283.86023,2330.02596,2116.52254,2384.10233,1693.16602,1889.95407,1839.06434,1742.89556,1506.49867,1501.58382
1960-08-31,2479.92809,2185.83058,1883.95476,1907.32742,2252.25363,2479.92809,1717.8339,1907.32742,2493.56598,140.92724,239.37751,239.37751,239.37751,1411.8333,911.83492,1328.14228,2424.55813,2133.87803,2479.92809,1751.68021,1968.33802,1907.32742,1798.15581,1554.3307,1550.78624
1960-09-30,2325.10289,2054.74138,1786.05301,1776.81501,2104.89073,2325.10289,1622.81744,1776.81501,2433.55295,141.13553,240.02926,240.02926,240.02926,1330.06959,839.82916,1273.02325,2267.85177,1969.14264,2325.10289,1654.87923,1816.41973,1776.81501,1692.08439,1463.91644,1462.93185
1960-10-31,2259.44851,2009.73548,1761.94404,1727.34567,2045.87088,2259.44851,1608.17742,1727.34567,2451.60901,141.4257,240.38946,240.38946,240.38946,1326.81919,821.66349,1274.60214,2203.07003,1858.67374,2259.44851,1640.03271,1699.35329,1727.34567,1690.82041,1457.15548,1452.03884
1960-11-30,2374.80558,2101.37268,1834.94528,1777.30152,2127.68117,2374.80558,1687.00231,1777.30152,2376.98301,141.5981,238.10737,238.10737,238.10737,1390.01795,878.10943,1315.14597,2300.36417,1996.40147,2374.80558,1720.50099,1809.1621,1777.30152,1769.36071,1527.20354,1521.76351
1960-12-31,2456.52394,2177.60975,1914.75197,1820.3793,2190.0736,2456.52394,1766.62401,1820.3793,2404.62217,141.80384,243.08492,243.08492,243.08492,1459.35876,910.90669,1384.28954,2373.68514,2066.6748,2456.52394,1801.78976,1883.78461,1820.3793,1854.1007,1601.46917,1592.57862
1961-01-31,2666.54749,2376.25101,2083.15158,2027.03137,2408.00527,2666.54749,1902.11201,2027.03137,2524.86359,142.0554,241.60859,241.60859,241.60859,1549.70359,936.85511,1509.43043,2572.26572,2236.9688,2666.54749,1940.06482,2021.75488,2027.03137,1973.75138,1704.14788,1708.08305
1961-02-28,2840.89418,2510.44631,2180.49776,2156.76618,2563.78551,2840.89418,1988.77609,2156.76618,2605.76642,142.24476,243.75762,243.75762,243.75762,1601.9794,974.8922,1551.81155,2758.96455,2409.88649,2840.89418,2028.55511,2182.53292,2156.76618,2036.68839,1766.77933,1780.19903
1961-03-31,2996.53244,2625.62714,2259.63367,2258.5886,2694.53299,2996.53244,2061.60804,2258.5886,2718.34667,142.52043,244.61483,244.61483,244.61483,1646.52538,998.1374,1579.43415,2933.85517,2649.42921,2996.53244,2102.94526,2342.75266,2258.5886,2091.58732,1820.82939,1839.38165
1961-04-30,3021.78176,2643.40467,2289.4794,2284.16887,2721.14414,3021.78176,2070.24168,2284.16887,2888.00535,142.75502,245.89384,245.89384,245.89384,1652.79721,1002.43082,1607.84857,2979.63043,2698.97353,3021.78176,2111.85716,2366.99546,2284.16887,2102.19585,1828.87357,1848.55829
1961-05-31,3161.61414,2761.40374,2368.2776,2397.78766,2851.78173,3161.61414,2139.89472,2397.78766,2748.1176,142.99485,245.17993,245.17993,245.17993,1692.68794,1016.61467,1644.122,3107.69127,2754.03259,3161.61414,2183.01594,2449.56337,2397.78766,2152.4089,1876.51625,1905.51348
1961-06-30,3005.81499,2638.084,2264.85256,2260.63982,2699.95855,3005.81499,2063.45331,2260.63982,2551.73257,143.26768,244.52448,244.52448,244.52448,1648.12389,993.91049,1581.54074,2943.61359,2591.82007,3005.81499,2105.1433,2306.91549,2260.63982,2093.23057,1823.2476,1842.84258
1961-07-31,3030.18805,2667.12404,2307.8678,2290.89671,2728.97346,3030.18805,2113.82718,2290.89671,2481.17098,143.51468,244.6518,244.6518,244.6518,1702.01752,1004.20567,1628.79147,2960.04117,2595.7078,3030.18805,2156.64018,2294.93799,2290.89671,2164.79603,1878.26878,1891.55503
1961-08-31,3068.21667,2702.91558,2335.88424,2312.72455,2759.09859,3068.21667,2162.60731,2312.72455,2449.30188,143.70325,245.08231,245.08231,245.08231,1750.19701,1054.42509,1647.89579,2997.44542,2621.14574,3068.21667,2206.51612,2312.47361,2312.72455,2217.32697,1929.2103,1938.02189
1961-09-30,2972.67226,2611.95335,2253.55853,2232.66557,2668.38386,2972.67226,2101.38179,2232.66557,2376.04586,143.92987,246.97916,246.97916,246.97916,1717.58741,1055.43492,1583.05474,2896.14845,2488.77788,2972.67226,2144.15783,2203.84747,2232.66557,2176.6102,1891.43791,1889.74728
1961-10-31,3030.32829,2662.00996,2312.13731,2233.32696,2694.65622,3030.32829,2152.42122,2233.32696,2356.98486,144.1829,247.28237,247.28237,247.28237,1766.45557,1086.70132,1634.65038,2946.67336,2506.4482,3030.32829,2196.34344,2223.00993,2233.32696,2241.52106,1943.66936,1938.98999
1961-11-30,3189.56123,2787.94478,2413.95687,2327.17117,2822.06812,3189.56123,2251.06087,2327.17117,2373.32598,144.39125,246.78451,246.78451,246.78451,1847.39119,1112.97001,1692.72548,3113.25719,2639.5406,3189.56123,2297.10573,2367.44777,2327.17117,2341.80447,2033.7309,2026.20632
1961-12-31,3180.95773,2799.12444,2440.5163,2346.77526,2830.14855,3180.95773,2256.14389,2346.77526,2452.80949,144.64595,247.18496,247.18496,247.18496,1848.56829,1092.9264,1734.53967,3105.91284,2592.55678,3180.95773,2302.40759,2337.06395,2346.77526,2352.64,2034.04989,2029.35397
1962-01-31,3147.25946,2788.0555,2421.24208,2403.52981,2849.37985,3147.25946,2209.08875,2403.52981,2354.23809,144.98023,246.02978,246.02978,246.02978,1776.94253,1015.26689,1725.51755,3107.09497,2524.89105,3147.25946,2254.50267,2276.06658,2403.52981,2266.49103,1960.66304,1977.70697
1962-02-28,3189.36251,2832.63478,2469.23062,2448.78124,2895.26165,3189.36251,2248.38296,2448.78124,2451.24272,145.25801,249.8102,249.8102,249.8102,1813.60673,1017.36954,1770.83295,3150.80091,2539.7879,3189.36251,2294.71741,2292.00815,2448.78124,2313.90149,1999.90405,2014.09849
1962-03-31,3169.57771,2807.05701,2446.06341,2429.78662,2875.05252,3169.57771,2229.36741,2429.78662,2422.37725,145.53952,252.0047,252.0047,252.0047,1805.08032,1017.88411,1748.58891,3130.98273,2524.2952,3169.57771,2275.42472,2301.55666,2429.78662,2303.31771,1990.1688,1999.07315
1962-04-30,2956.49445,2621.21766,2290.93188,2259.7531,2677.81467,2956.49445,2085.93221,2259.7531,2518.68097,145.85214,252.58876,252.58876,252.58876,1690.89666,916.6851,1644.34829,2901.43647,2306.44852,2956.49445,2129.14001,2156.18804,2259.7531,2163.5616,1863.78556,1870.8015
1962-05-31,2647.13214,2383.51464,2111.24631,2044.56429,2410.21407,2647.13214,1914.1942,2044.56429,2422.25671,146.18775,253.78873,253.78873,253.78873,1552.38252,798.45683,1558.46631,2605.30343,2033.36502,2647.13214,1953.9511,1891.90407,2044.56429,1988.12921,1707.51141,1716.86343
1962-06-30,2431.5018,2196.89835,1949.49541,1888.4781,2220.04803,2431.5018,1761.08911,1888.4781,2438.86916,146.45936,253.05443,253.05443,253.05443,1423.78228,697.3138,1446.61552,2393.47991,1799.3247,2431.5018,1797.76378,1706.84747,1888.4781,1828.42478,1566.29053,1578.28287
1962-07-31,2580.40294,2317.11127,2043.78367,2021.81729,2366.39919,2580.40294,1857.40801,2021.81729,2554.40842,146.83459,252.71196,252.71196,252.71196,1517.76294,774.69754,1497.95966,2545.95093,1919.33966,2580.40294,1896.17841,1859.4055,2021.81729,1947.64721,1669.01172,1669.49346
