Date,AUD,AUST,BELG,CAD,DNMK,FNLD,FRA,GER,HNGK,IRLD,ISRL,ITA,JPY,GREC REB,NTHRL,NZL,NHNKBU,NRWY,PRTGL,SNGPR,SPA,SWE,SWISS,UK,US,BRA,CHL,CHN,CHN50,CHN-A,CHN-A50,GREC,CLMB,CZCHRPB,EGYPT,HUNG,INDO,INDI,INDI.D,KOR,KUWT,KUWT.D,MLYS,MXCO,PRU,PHLPN,PLND,QATR,THAIL,QATR.D,SADIA,SADIA.D,STHAF,TAIW,TRKY,UAE,UAE.D,ARGNT,BAHRN,BAHRN.D,BNGLDSH,BSNIA,BTSWNA,ESTN,BULGR,CROTIA,GHNA,IVRYCST,JMCA,JRDN,KZKSTN,KNYA,LBNON,LTHNIA,MAURITH,PKSTN,MRCCO,NGER,OMAN,OMAN.D,PKSTN.D,RUSS.GRW,RUSS.VAL,PKSTN.VAL,PNMA,ROMAN,SNGL,SRI.LNK,SRBIA,SLOVIA,TRNDAD,TNSIA,UKRN,VTNAM,ZMBWE
2007-07-07,4356.255,8385.197,16780.669,5573.546,18301.266,1313.749,7810.865,6443.444,34552.461,826.868,309.958,1831.449,5699.711,205.751,16245.886,449.692,106.705,12669.437,411.294,9416.809,5653.782,24598.173,9724.949,7567.209,4680.877,6446.024,4316.52,95.758,1137.382,,4778.042,1710.56,1140.987,910.703,1783.045,1513.479,949.721,614.074,,616.118,186.132,184.749,568.833,9009.767,1925.228,452.419,1916.499,89.186,455.859,90.497,,66.566,736.053,420.095,1459.594,76.971,74.854,4842.289,92.462,92.462,,,,645.463,165.106,329.068,,,,354.867,399.658,1055.963,259.316,,699.071,457.001,692.723,672.583,91.409,91.074,,531.433,1092.478,,,212.054,,225.245,,526.301,,185.877,119.168,148.873,
2007-08-07,4283.871,8046.866,16288.066,5576.625,18222.753,1390.73,7666.656,6454.121,34718.31,810.287,306.108,1823.421,5532.341,206.056,15855.248,396.392,103.648,12087.057,388.537,9090.685,5541.828,23475.641,9672.279,7504.028,4751.956,6219.265,4290.176,102.657,1219.655,,5689.484,1713.092,1014.313,925.562,1665.242,1374.208,894.134,594.793,,588.726,187.341,186.874,521.935,8904.291,1782.236,423.974,1814.86,87.221,428.91,88.874,,72.146,732.659,409.052,1354.699,76.092,73.955,4691.104,96.329,96.329,,,,592.046,161.591,312.687,,,,347.13,358.932,1083.455,258.299,,722.007,403.743,725.255,634.194,93.651,93.365,,507.892,1059.281,,,201.862,,235.809,,565.624,,191.078,105.059,144.722,
2007-09-07,4925.455,8081.081,16685.384,6125.073,19225.937,1552.393,8061.727,6933.856,40030.338,789.098,329.236,1891.693,5662.056,223.247,17131.508,450.846,106.003,13732.583,384.032,10157.955,5834.302,25105.781,10045.309,7775.066,4932.33,7468.35,4312.319,123.126,1471.977,,5890.934,1856.014,1056.622,1022.61,1887.306,1500.243,1002.603,694.83,,632.609,190.262,190.614,565.741,8986.384,2069.923,458.953,1924.366,95.869,452.685,95.749,,70.383,782.169,433.709,1578.557,76.359,74.575,5039.303,94.903,94.903,,,,598.292,177.086,338.12,,,,356.741,389.729,1051.358,296.886,,815.678,443.505,761.994,676.359,98.862,98.895,,542.949,1161.172,,,194.254,,225.236,,575.807,,194.528,102.243,175.478,
2007-10-07,5297.196,8698.531,17440.883,6700.419,20013.088,1605.314,8370.524,7256.571,44424.537,807.841,343.156,1963.476,5640.555,237.131,17459.848,444.667,105.609,14289.343,426.055,10619.634,6512.293,24495.866,10238.324,8243.386,5015.452,8640.922,4749.205,143.558,1728.348,,6458.306,1971.438,1108.115,1152.902,2067.44,1473.919,1167.644,812.951,,677.489,185.847,186.632,612.109,9418.544,2334.967,497.481,2163.224,115.961,501.021,112.07,,76.272,891.782,457.207,1757.103,94.284,94.532,5228.981,96.699,96.699,,,,545.338,186.925,331.655,,,,411.525,390.986,966.17,309.646,,916.992,477.1,772.294,690.492,110.798,110.187,,594.468,1288.975,,,204.102,,235.307,,566.132,,206.22,111.655,186.05,
2007-11-07,4904.131,8129.114,15978.415,5957.727,19232.219,1572.249,8238.969,7166.424,42808.042,740.21,334.504,1934.055,5537.238,230.497,16807.52,435.907,103.659,13452.372,427.69,9805.96,6539.074,22516.009,10251.784,7800.15,4803.743,8220.725,4306.111,124.156,1505.77,,5346.559,1916.285,1136.626,1148.069,2128.947,1391.568,1171.164,796.714,,612.923,173.345,174.443,596.841,8891.361,2009.537,475.316,1996.812,114.5,467.864,111.949,,85.947,824.526,405.908,1623.861,92.311,90.378,4723.328,96.967,96.967,,,,478.446,183.6,316.064,,,,423.277,388.766,1108.624,349.013,,1003.85,458.27,775.573,749.072,118.83,118.186,,613.116,1297.963,,,180.998,,230.932,,567.935,,209.499,102.656,171.849,
2007-12-07,4731.308,8122.704,15693.153,6123.025,19259.325,1519.787,8123.607,7286.757,42887.874,701.578,348.578,1905.815,5318.292,237.341,16833.517,434.862,99.596,13660.671,412.697,9815.251,6324.477,21904.488,9851.602,7589.994,4776.315,8461.455,4240.14,118.635,1427.836,,5854.864,1973.187,1099.503,1174.894,2346.541,1407.805,1184.78,856.826,,603.712,180.178,181.074,635.394,8801.569,1975.087,494.32,1957.601,115.798,478.064,114.73,,102.582,792.189,400.513,1670.99,101.057,99.212,4493.565,104.036,103.118,,,,494.631,180.97,346.441,,,,442.975,407.593,1147.179,356.971,,1096.562,457.46,777.194,789.843,128.534,128.279,,649.694,1328.162,,,192.5,,234.637,,590.563,,209.731,108.912,169.369,
2008-01-08,4295.423,7035.12,14133.199,5734.094,17049.973,1403.371,7144.083,6282.203,37892.56,692.24,334.505,1720.631,5075.247,204,14841.33,402.998,95.15,10783.016,367.417,8583.907,5570.646,19339.282,9298.461,6912.165,4486.439,7762.377,4167.407,93.057,1124.753,,5067.863,1696.003,1021.155,1047.874,2282.692,1235.762,1161.481,733.953,,521.457,198.201,199.237,629.987,8686.554,1886.434,456.92,1684.946,114.808,446.161,113.535,,86.766,687.961,358.42,1276.998,92.572,93.863,4143.667,106.435,105.023,,,,419.612,145.132,306.087,,,,451.206,390.983,911.07,343.664,,1162.253,452.587,881.412,790.493,131.627,130.012,,544.431,1115.494,,,142.587,,230.224,,538.238,,209.104,101.234,155.852,
2008-02-08,4433.371,7273.025,14472.08,6089.879,18572.719,1448.094,7262.348,6364.894,37048.165,683.74,352.975,1717.069,5110.311,194.954,15189.954,395.684,95.747,12319.568,359.197,8928.703,5679.353,20688.726,9524.143,6940.989,4346.96,8699.021,4321.142,103.088,1246.597,,5039.052,1620.796,1029.375,1160.217,2509.787,1234.695,1260.427,716.39,,550.389,207.728,208.073,627.925,8740.599,2192.163,438.201,1744.538,126.949,505.886,125.46,,93.211,728.106,411.59,1289.716,95.265,97.848,4540.141,117.565,116.642,,,,444.146,152.663,301.074,,,,454.895,398.388,1029.66,335.34,,1230.314,504.634,963.968,847.114,145.041,143.931,,569.452,1248.611,,,150.326,,232.816,,539.601,,218.581,103.052,119.063,
2008-03-08,4192.78,7320.035,15211.042,5756.995,19326.519,1364.803,7446.224,6434.797,34785.644,694.684,332.246,1682.476,4906.177,199.781,15735.619,372.1,91.946,12235.088,358.403,9086.191,5975.681,21157.866,9672.525,6791.795,4330.946,8038.588,4655.68,90.535,1100.716,,4240.876,1660.927,1050.975,1170.349,2531.909,1215.044,1108.3,625.571,,526.788,196.841,196.206,576.127,9247.95,2080.188,410.547,1881.634,116.097,494.168,116.893,,83.054,673.654,421.682,1030.275,88.336,90.418,4804.326,122.112,120.931,,,,454.032,149.78,295.197,,,,434.516,386.561,1081.995,372.859,,1197.328,509.445,1040.113,821.746,143.766,142.791,,556.336,1233.772,,,157.328,,232.608,,481.712,,241.374,92.616,94.372,
2008-04-08,4547.442,8176.488,16020.846,6165.443,19220.059,1349.237,7786.487,6733.628,37622.985,704.668,362.575,1787.728,5262.705,208.876,16433.753,381.803,98.59,13829.341,374.449,9673.853,6166.124,22225.771,9716.139,7231.357,4545.319,9273.703,4605.833,104.667,1281.281,,4578.66,1736.541,1246.594,1158.787,2671.52,1283.872,1043.375,694.87,,564.687,195.695,194.679,591.539,9084.733,2186.773,370.855,1851.738,143.234,503.552,140.449,,93.433,759.054,439.424,1201.306,97.205,98.901,4915.038,116.322,116.698,,,,410.644,138.893,274.921,,,,444.879,408.398,1250.446,407.661,,1220.416,488.542,1009.414,783.465,157.867,157.165,,573.51,1260.915,,,168.903,,229.511,,468.187,,247.041,85.076,98.141,
2008-05-08,4659.077,8489.69,15263.983,6635.27,20415.226,1357.989,7992.585,6863.342,37416.82,674.883,380.215,1802.506,5395.226,209.942,16520.328,384.242,101.075,14953.904,366.899,9741.232,6119.838,22751.22,9702.186,7188.592,4617.845,10339.649,4557.705,99.479,1214.963,,4127.461,1745.092,1297.7,1287.309,2495.719,1348.328,1085.061,624.496,100,554.776,191.512,189.461,573.573,9671.572,2179.661,370.06,1909.558,150.629,488.681,148.56,,87.6,776.883,425.291,1163.773,97.112,98.345,5696.358,119.174,120.588,,,,408.938,148.775,293.86,,,,470.752,431.223,1283.212,510.686,,1151.651,373.555,1021.284,770.008,164.168,163.354,,667.677,1459.81,,,191.464,,224.168,100,471.375,,222.384,91.154,74.809,
2008-06-08,4372.448,7723.81,12363.737,6398.735,19154.081,1186.137,7205.555,6318.873,33419.992,573.101,371.66,1611.154,5027.661,173.929,14398.111,319.033,94.248,13995.719,310.434,9007.626,5480.946,19247.039,9179.39,6738.117,4241.463,9519.635,4114.169,87.403,1068.097,,3301.862,1445.748,1091.62,1314.401,2272.249,1255.738,1058.302,502.311,80.173,486.837,194.351,192.534,523.696,8829.691,2130.363,308.823,1728.977,149.544,435.839,147.197,,86.864,704.161,377.243,1018.812,93.606,95.287,6503.074,121.148,121.649,,,,410.079,138.566,280.345,,,,510.065,416.84,1243.758,550.731,100,1135.515,374.327,1015.354,743.917,159.294,159.032,,623.283,1352.363,,,159.069,,218.843,105.979,444.148,,236.547,81.882,72.72,
2008-07-08,4065.774,7003.342,11325.225,5954.126,18633.627,1201.954,7063.906,6252.646,32928.147,461.002,344.49,1538.281,4856.324,175.025,13825.538,323.775,91.071,12571.759,299.647,8951.004,5434.024,19082.823,9130.482,6461.851,4192.954,8530.937,4362.502,89.417,1097.543,,3337.703,1454.855,1170.862,1273.046,2184.998,1384.679,1058.416,536.051,86.135,479.002,191.168,189.201,516.85,8456.162,1783.215,334.273,1953.153,145.731,377.647,143.897,,81.259,724.779,354.129,1306.983,91.837,95.116,5247.551,117.399,117.657,,,,335.562,122.049,290.053,,,,513.119,368.971,1157.768,551.484,100.528,1113.467,305.616,983.667,702.302,148.677,148.551,,527.106,1127.965,,,150.308,,205.989,90.775,451.461,,233.717,67.253,90.934,
2008-08-08,3900.299,6590.274,11294.42,5839.006,17805.463,1135.301,6817.543,5870.701,31169.212,448.733,342.409,1471.711,4663.194,160.539,14025.798,305.425,87.503,11922.657,278.127,8239.862,5055.807,18243.323,8864.276,6253.981,4250.383,7688.035,4119.285,82.1,1012.005,,2973.634,1334.441,1136.939,1158.701,1982.516,1234.316,987.053,529.787,85.288,412.891,182.804,180.004,471.645,8098.71,1652.126,341.588,1691.225,128.604,383.802,127.414,,83.236,690.588,350.787,1182.267,80.529,82.794,4838.92,107.497,105.506,,,,348.083,114.29,268.454,,,,492.611,304.483,1061.362,476.247,98.327,971.687,246.948,926.525,647.025,132.964,133.139,,447.815,968.243,,,128.377,,195.241,77.781,402.605,,240.665,56.811,112.571,
2008-09-08,3225.887,4545.754,8431.308,5010.726,14113.446,862.654,5844.851,5019.716,25757.458,331.863,314.741,1255.911,4142.88,136.721,11381.288,266.37,77.763,8310.837,252.812,7009.434,4550.156,14860.843,7966.719,5325.425,3860.514,5914.697,3690.582,65.361,797.451,,2720.452,1136.465,999.795,978.292,1648.496,1015.603,781.357,432.341,70.04,368.95,161.015,161.168,430.127,7176.321,1399.556,320.073,1462.535,115.983,337.882,113.832,,69.606,587.777,284.464,1012.172,66.946,70.672,3644.472,93.086,90.461,,,,275.531,75.664,230.799,,,,442.779,214.505,899.549,462.896,81.37,948.209,239.103,794.607,603.149,113.918,115.479,,345.449,731.214,,,91.318,,163.009,54.496,323.831,,242.459,35.205,97.186,
2008-10-08,2402.97,2861.962,5349.21,3660.681,10490.197,710.02,4534.77,3866.747,20277.57,253.241,258.748,959.509,3530.486,86.54,8523.301,206.605,66.308,5538.325,186.45,4977.215,3400.401,10899.603,6989.456,4315.692,3200.304,4019.228,2745.236,50.496,615.259,,2044.899,719.347,718.218,690.237,1113.643,575.348,472.905,309.231,49.708,272.572,130.363,131.633,354.986,4974.957,895.109,242.2,967.463,85.266,226.351,83.098,,51.929,433.883,231.497,665.258,44.611,51.129,2125.521,77.442,73.233,,,,170.18,40.05,162.585,,,,359.615,164.371,641.814,378.763,56.823,683.789,229.851,710.454,430.186,79.902,80.2,,225.532,469.098,,,62.182,,123.855,25.791,249.619,,200.102,22.744,75.372,
2008-11-08,2226.335,2445.252,4794.208,3453.988,9774.913,649.468,4286.693,3520.638,20155.247,205.959,238.237,906.47,3486.457,78.029,8030.909,192.512,65.493,4700.853,182.025,4841.69,3350.971,10502.96,6354.137,4038.324,2964.17,3649.015,2669.285,52.794,643.065,995.899,2224.542,648.599,755.815,643.36,952.253,525.431,417.468,276.238,45.096,226.386,119.184,121.091,350.702,4798.038,1008.836,240.801,852.92,71.435,216.925,69.614,,40.342,433.087,206.488,595.902,31.272,36.744,2088.4,58.467,55.387,,,100,153.155,30.454,124.715,100,,100,276.305,180.688,671.766,297.62,50.114,577.425,237.209,665.675,400.165,79.965,79.897,,172.307,409.068,,,63.399,,120.11,20.354,212.573,100,198.133,18.711,68.646,
2008-12-08,2367.575,2581.071,5312.581,3358.364,10144.137,688.958,4653.669,3971.479,20925.033,198.428,248.062,968.064,3770.061,80.693,8773.341,202.854,70.849,4930.414,199.02,5168.874,3790.651,11134.479,6905.925,3922.249,3002.604,3718.326,2740.24,58.337,704.864,970.277,2187.725,670.745,823.517,672.653,1118.036,541.602,518.909,303.03,49.991,271.252,96.848,97.834,373.541,5022.26,1182.897,237.896,890.818,85.31,247.304,84.213,,43.658,491.99,216.771,633.32,27.61,31.575,2046.935,48.756,44.224,,,86.136,178.939,33.09,135.962,95.404,,96.596,289.455,172.045,720.822,286.296,51.692,619.237,118.722,692.734,334.407,70.442,70.149,,155.349,383.837,,,64.715,,95.355,27.023,205.112,98.248,197.773,17.587,72.732,
2009-01-09,2055.406,2304.105,5240.45,3241.113,9918.171,578.739,3990.054,3307.327,21019.914,185.978,241.393,833.302,3513.825,74.588,8044.416,185.784,65.994,5052.325,187.465,4880.846,3223.118,9880.878,6066.523,3678.291,2757.992,3889.871,3036.654,53.493,642.709,1051.513,2366.796,619.994,773.038,551.475,923.607,403.711,477.597,296.934,47.973,260.66,80.608,81.573,365.399,4383.62,1036.001,232.846,668.858,65.33,237.387,64.628,,43.155,430.116,195.011,572.416,22.813,28.29,1965.026,34.935,32.339,,,84.152,172.814,26.286,129.191,90.599,,90.194,283.977,142.815,648.289,258.5,51.31,568.482,113.499,585.02,196.15,63.757,63.191,,132.621,351.282,,,32.811,,117.569,24.075,203.474,101.901,189.112,15.977,68.005,
2009-02-09,1979.296,1902.468,4759.426,2964.089,8901.374,472.601,3611.338,2892.697,20015.761,162.677,259.485,718.728,3078.835,60.433,7041.192,167.282,57.901,4657.335,172.466,4337.579,2882.034,9536.3,5422.046,3377.624,2475.326,3776.932,3018.747,51.796,621.362,1096.835,2458.248,502.336,719.391,473.117,864.256,339.518,433.875,266.153,43.161,214.492,70.084,72.446,360.897,3801.5,991.981,233.479,532.612,57.301,227.092,56.205,,40.408,401.949,202.741,509.618,23.172,30.073,1707.944,33.127,30.825,,,76.852,154.875,21.799,117.238,87.199,,79.754,264.328,139.4,494.3,261.935,45.717,412.882,132.334,658.014,245.784,61.659,61.319,,130.487,350.178,,,24.733,,107.472,14.811,196.089,101.702,189.247,12.584,52.008,
2009-03-09,2331.502,2371.412,5083.128,3243.895,9022.056,537.975,3910.931,3199.347,20826.132,180.825,262.242,768.861,3145.507,70.557,7338.861,197.449,59.089,5090.727,183.499,4702.209,3096.21,10438.629,5872.923,3503.354,2687.434,4183.229,3114.198,59.114,704.181,1249.191,2798.917,586.486,740.185,567.181,990.105,385.513,524.943,298.497,47.819,271.066,80.601,82.088,362.15,4321.424,1260.359,253.822,610.699,64.452,235.078,63.899,,42.37,472.515,234.773,553.059,25.323,32.525,1738.486,37.927,34.407,,,78.053,167.112,25.64,126.363,80.624,,67.06,272.274,156.807,594.716,256.273,48.159,513.85,163.441,632.258,215.922,61.839,61.355,,161.58,412.55,,,34.123,,110.556,14.145,201.146,101.184,192.546,13.458,59.036,
2009-04-09,2593.908,2608.645,5732.714,3696.839,10676.881,690.218,4432.084,3748.858,24338.201,206,273.299,916.153,3448.278,87.954,8277.724,216.893,64.759,5743.909,203.003,5525.347,3605.613,13099.34,6328.026,3945.008,2945.475,5028.981,3352.248,65.679,775.418,1313.566,2935.453,731.098,878.209,669.983,1218.707,490.766,685.279,356.844,57.46,329.141,87.763,90.828,420.416,4950.175,1278.948,271.504,771.397,74.429,279.703,73.932,,51.183,527.288,275.632,717.235,28.843,34.824,1871.053,44.549,41.633,,,82.1,174.255,29.701,139.839,76.536,,70.584,281.526,182.108,593.681,272.298,49.841,544.714,175.85,678.276,246.113,70.675,71.012,,198.513,499.642,,,43.22,,121.153,16.899,207.58,99.941,239.085,17.018,69.064,
2009-05-09,2851.479,3274.833,6558.963,4482.9,12097.607,748.416,4996.175,4133.452,28741.673,201.729,299.994,1039.457,3803.645,104.563,9328.578,234.447,71.402,6977.091,235.017,6898.762,4079.674,14236.092,6931.064,4492.222,3107.532,6139.029,3999.424,77.099,900.077,1363.117,3076.461,869.158,1057.789,732.67,1350.005,624.559,761.596,487.722,78.992,342.599,98.361,101.291,449.8,5803.249,1517.13,316.752,799.761,86.172,326.868,85.854,,54.564,613.175,317.668,825.5,34.006,38.805,1904.563,44.634,41.269,,,87.951,211.551,31.726,180.055,58.927,,79.464,301.933,239.89,598.729,303.26,57.544,665.327,176.161,717.008,363.101,76.289,77.068,,268.372,646.662,,,54.148,,193.909,25.713,262.069,98.344,236.504,23.204,80.577,
2009-06-09,2994.112,3206,6440.288,4241.012,12118.889,713.35,4790.135,3991.629,28278.361,192.831,304.258,1000.248,3870.641,98.128,9209.262,244.358,72.63,6394.883,233.633,6865.31,4244.668,14213.405,6865.415,4435.034,3114.565,5897.037,4196.166,80.283,933.57,1593.78,3684.971,815.668,1129.614,750.351,1358.903,654.148,813.157,477.119,77.624,339.18,106.893,109.776,463.735,5858.494,1401.706,315.853,836.725,86.791,361.456,86.333,,53.175,620.575,293.541,869.365,33.764,38.244,2381.699,42.374,38.924,,,93.096,188.265,31.114,169.014,58.68,,74.281,282.581,214.188,742.957,388.453,55.962,717.291,171.282,758.374,322.821,79.39,80.287,,229.334,556.048,,,53.823,,226.229,23.477,270.387,98.226,243.767,22.047,83.522,
2009-07-09,3300.665,3472.888,6997.371,4751.088,12987.117,712.194,5295.989,4461.801,32172.937,202.891,340.402,1083.674,4036.273,107.701,10534.229,266.646,75.678,7080.222,241.445,7935.454,4847.522,16761.655,7628.482,4846.037,3349.331,6417.284,4316.474,88.981,1031.512,1882.577,4297.537,895.242,1261.798,895.806,1494.071,766.841,1012.062,519.682,84.177,402.316,106.858,109.026,511.543,6480.686,1629.757,367.272,1076,90.013,375.667,90.357,,55.899,652.345,329.437,1049.921,36.73,42.235,2563.916,39.272,36.39,,,97.553,183.597,32.398,175.975,58.641,,73.394,279.8,242.723,756.136,411.76,62.883,788.193,181.289,710.952,286.74,83.262,83.59,,244.736,606.757,,,62.788,,227.004,24.179,277.656,97.514,241.515,21.433,91.485,
2009-08-09,3571.638,3905.544,7722.174,4683.546,14017.039,772.203,5716.939,4647.856,29893.529,213.731,334.135,1184.839,4195.174,116.796,11166.608,285.116,78.697,7269.843,259.066,7745.643,5148.836,17666.578,8125.157,5114.242,3465.82,6527.019,4125.614,82.726,961.535,1424.441,3183.496,970.844,1320.837,910.17,1638.348,866.001,1004.665,514.04,83.312,407.048,116.125,117.816,511.483,6806.553,1708.723,364.757,1144.396,95.174,385.16,95.969,,55.58,689.348,320.688,1114.217,39.68,44.679,2891.97,38.14,34.833,,,105.094,236.592,41.439,184.086,67.12,,74.204,280.838,253.814,723.981,384.343,93.236,788.995,214.965,716.076,266.539,89.884,89.173,,251.958,617.99,,,68.666,,221.437,29.584,281.633,97.963,244.45,20.091,106.604,
2009-09-09,3987.52,4143.421,8292.367,5024.543,14305.34,804.485,6066.772,4919.16,32353.155,230.092,335.959,1271.746,4124.86,130.298,12090.629,307.482,77.374,8091.047,280.725,8194.25,5413.213,17821.827,8421.1,5256.779,3600.257,7519.271,4432.935,86.594,1006.925,1514.872,3435.116,1083.075,1534.705,923.115,1666.354,929.17,1122.71,570.627,92.321,456.129,111.745,114.446,532.458,6920.88,2018.453,363.916,1124.784,98.254,433.892,99.644,,61.276,710.077,361.482,1151.512,45.805,50.306,3025.975,38.373,34.67,,,109.316,264.728,44.012,217.461,70.167,,76.188,281.91,267.662,731.034,404.764,101.939,922.939,230.807,708.211,273.484,92.279,91.931,,296.04,694.682,,,71.666,,246.15,35.956,290.163,97.897,252.092,21.533,109.617,
2009-10-09,3990.171,3910.996,8133.692,4767.144,13899.6,740.391,5824.316,4723.373,33237.965,205.139,341.718,1209.092,4021.404,132.705,11853.134,311.708,75.398,8374.919,280.91,8131.1,5373.303,18642.878,8460.947,5324.425,3530.52,7727.079,4467.837,92.174,1069.496,1634.483,3711.588,1103.082,1394.993,884.072,1736.278,940.904,1081.36,547.717,88.196,427.496,102.227,104.643,557.292,6954.573,1938.58,369.841,1199.383,95.737,405.966,96.179,,62.816,701.556,346.589,1124.581,44.827,50.237,3256.408,37.31,33.655,,,104.742,258.509,43.553,222.532,68.961,,76.923,277.496,281.046,736.79,436.226,102.447,933.144,224.645,713.038,266.092,89.332,88.723,,310.054,723.895,,,71.714,,236.01,34.452,294.165,96.292,251.034,26.573,112.835,
2009-11-09,4114.217,3959.797,8438.582,5122.283,14348.675,771.323,6055.775,4966.103,32827.182,213.029,362.401,1225.951,3980.137,111.326,12097.783,296.089,74.65,8860.703,284.893,8527.403,5614.221,18638.331,8602.261,5479.248,3740.563,8364.37,4712.663,94.438,1086.476,1735.192,3890.38,925.368,1469.839,906.058,1456.505,973.966,1117.366,593.789,95.323,430.855,92.273,94.399,564.433,7651.781,2178.027,388.946,1301.407,95.672,408.532,96.868,,62.169,739.595,359.999,1050.651,38.267,42.855,3215.63,33.551,30.345,100,,106.636,265.404,45.986,222.659,71.239,,87.193,276.611,301.524,774.696,419.937,97.331,931.118,224.085,666.449,257.128,87.642,86.51,,320.857,731.812,,,81.416,,241.349,29.999,280.907,87.008,256.599,24.268,98.083,
2009-12-09,4185.204,3738.112,8424.987,5284.788,13906.818,776.372,6201.519,5026.2,33511.887,223.974,383.457,1239.125,4011.056,101.128,12549.385,307.815,75.177,9299.148,281.988,8993.976,5499.093,18471.153,8743.586,5623.493,3817.617,8500.763,5116.767,94.874,1089.21,1770.608,3976.351,840.604,1518.121,859.467,1562.295,961.938,1181.201,614.573,98.826,466.728,90.171,92.9,568.018,7866.598,2035.244,399.608,1269.47,92.872,438.487,93.547,,60.741,776.443,390.719,1257.099,38.063,41.896,3357.047,33.217,29.148,96.88,,101.987,246.739,42.688,214.868,70.032,,90.959,274.836,315.371,770.747,420.337,92.87,917.716,225.721,658.254,259.138,89.2,87.383,,337.501,740.656,,,75.71,,277.944,26.901,259.393,88.921,261.567,22.696,95.815,
2010-01-10,3892.341,3560.185,8208.715,4895.375,14341.675,793.992,5743.16,4592.467,31305.038,214.065,384.641,1134.27,4087.202,90.59,12104.573,289.372,76.561,8613.898,253.141,8454.671,4854.573,18011.608,8451.469,5352.885,3683.695,7571.292,5281.315,86.681,990.883,1560.947,3485.055,753.006,1552.371,876.905,1676.62,968.806,1205.079,582.027,93.899,446.422,85.108,87.544,563.035,7376.379,1829.883,376.212,1255.262,88.89,415.191,89.496,,62.264,735.37,365.392,1285.464,34.343,38.024,3250.057,32.351,28.778,113.266,,104.457,368.247,42.815,226.691,70.838,,75.283,271.714,318.99,839.238,403.172,110.466,941.558,228.908,686.585,281.124,92.315,89.255,,348.483,751.18,,,82.059,,278.722,27.028,257.915,89.06,273.561,24.598,94.324,
